agency_cd	site_no	datetime	Discharge_cfs	136526_00060_00003_cd
USGS	08170000	1956-05-26	65.0	A
USGS	08170000	1956-05-27	69.0	A
USGS	08170000	1956-05-28	69.0	A
USGS	08170000	1956-05-29	68.0	A
USGS	08170000	1956-05-30	65.0	A
USGS	08170000	1956-05-31	66.0	A
USGS	08170000	1956-06-01	66.0	A
USGS	08170000	1956-06-02	67.0	A
USGS	08170000	1956-06-03	67.0	A
USGS	08170000	1956-06-04	67.0	A
USGS	08170000	1956-06-05	66.0	A
USGS	08170000	1956-06-06	64.0	A
USGS	08170000	1956-06-07	62.0	A
USGS	08170000	1956-06-08	60.0	A
USGS	08170000	1956-06-09	60.0	A
USGS	08170000	1956-06-10	63.0	A
USGS	08170000	1956-06-11	66.0	A
USGS	08170000	1956-06-12	66.0	A
USGS	08170000	1956-06-13	66.0	A
USGS	08170000	1956-06-14	64.0	A
USGS	08170000	1956-06-15	62.0	A
USGS	08170000	1956-06-16	63.0	A
USGS	08170000	1956-06-17	65.0	A
USGS	08170000	1956-06-18	65.0	A
USGS	08170000	1956-06-19	66.0	A
USGS	08170000	1956-06-20	66.0	A
USGS	08170000	1956-06-21	66.0	A
USGS	08170000	1956-06-22	64.0	A
USGS	08170000	1956-06-23	65.0	A
USGS	08170000	1956-06-24	64.0	A
USGS	08170000	1956-06-25	64.0	A
USGS	08170000	1956-06-26	62.0	A
USGS	08170000	1956-06-27	60.0	A
USGS	08170000	1956-06-28	60.0	A
USGS	08170000	1956-06-29	59.0	A
USGS	08170000	1956-06-30	54.0	A
USGS	08170000	1956-07-01	59.0	A
USGS	08170000	1956-07-02	59.0	A
USGS	08170000	1956-07-03	58.0	A
USGS	08170000	1956-07-04	59.0	A
USGS	08170000	1956-07-05	57.0	A
USGS	08170000	1956-07-06	54.0	A
USGS	08170000	1956-07-07	59.0	A
USGS	08170000	1956-07-08	59.0	A
USGS	08170000	1956-07-09	56.0	A
USGS	08170000	1956-07-10	54.0	A
USGS	08170000	1956-07-11	55.0	A
USGS	08170000	1956-07-12	54.0	A
USGS	08170000	1956-07-13	54.0	A
USGS	08170000	1956-07-14	54.0	A
USGS	08170000	1956-07-15	55.0	A
USGS	08170000	1956-07-16	54.0	A
USGS	08170000	1956-07-17	51.0	A
USGS	08170000	1956-07-18	51.0	A
USGS	08170000	1956-07-19	55.0	A
USGS	08170000	1956-07-20	52.0	A
USGS	08170000	1956-07-21	57.0	A
USGS	08170000	1956-07-22	58.0	A
USGS	08170000	1956-07-23	51.0	A
USGS	08170000	1956-07-24	51.0	A
USGS	08170000	1956-07-25	51.0	A
USGS	08170000	1956-07-26	51.0	A
USGS	08170000	1956-07-27	48.0	A
USGS	08170000	1956-07-28	57.0	A
USGS	08170000	1956-07-29	55.0	A
USGS	08170000	1956-07-30	53.0	A
USGS	08170000	1956-07-31	50.0	A
USGS	08170000	1956-08-01	55.0	A
USGS	08170000	1956-08-02	58.0	A
USGS	08170000	1956-08-03	55.0	A
USGS	08170000	1956-08-04	52.0	A
USGS	08170000	1956-08-05	52.0	A
USGS	08170000	1956-08-06	54.0	A
USGS	08170000	1956-08-07	53.0	A
USGS	08170000	1956-08-08	52.0	A
USGS	08170000	1956-08-09	50.0	A
USGS	08170000	1956-08-10	52.0	A
USGS	08170000	1956-08-11	54.0	A
USGS	08170000	1956-08-12	53.0	A
USGS	08170000	1956-08-13	51.0	A
USGS	08170000	1956-08-14	49.0	A
USGS	08170000	1956-08-15	46.0	A
USGS	08170000	1956-08-16	46.0	A
USGS	08170000	1956-08-17	52.0	A
USGS	08170000	1956-08-18	54.0	A
USGS	08170000	1956-08-19	53.0	A
USGS	08170000	1956-08-20	54.0	A
USGS	08170000	1956-08-21	54.0	A
USGS	08170000	1956-08-22	53.0	A
USGS	08170000	1956-08-23	60.0	A
USGS	08170000	1956-08-24	55.0	A
USGS	08170000	1956-08-25	54.0	A
USGS	08170000	1956-08-26	54.0	A
USGS	08170000	1956-08-27	59.0	A
USGS	08170000	1956-08-28	57.0	A
USGS	08170000	1956-08-29	57.0	A
USGS	08170000	1956-08-30	56.0	A
USGS	08170000	1956-08-31	56.0	A
USGS	08170000	1956-09-01	57.0	A
USGS	08170000	1956-09-02	60.0	A
USGS	08170000	1956-09-03	60.0	A
USGS	08170000	1956-09-04	60.0	A
USGS	08170000	1956-09-05	59.0	A
USGS	08170000	1956-09-06	62.0	A
USGS	08170000	1956-09-07	59.0	A
USGS	08170000	1956-09-08	62.0	A
USGS	08170000	1956-09-09	63.0	A
USGS	08170000	1956-09-10	62.0	A
USGS	08170000	1956-09-11	62.0	A
USGS	08170000	1956-09-12	62.0	A
USGS	08170000	1956-09-13	60.0	A
USGS	08170000	1956-09-14	59.0	A
USGS	08170000	1956-09-15	59.0	A
USGS	08170000	1956-09-16	59.0	A
USGS	08170000	1956-09-17	59.0	A
USGS	08170000	1956-09-18	58.0	A
USGS	08170000	1956-09-19	56.0	A
USGS	08170000	1956-09-20	56.0	A
USGS	08170000	1956-09-21	56.0	A
USGS	08170000	1956-09-22	58.0	A
USGS	08170000	1956-09-23	60.0	A
USGS	08170000	1956-09-24	60.0	A
USGS	08170000	1956-09-25	58.0	A
USGS	08170000	1956-09-26	55.0	A
USGS	08170000	1956-09-27	50.0	A
USGS	08170000	1956-09-28	60.0	A
USGS	08170000	1956-09-29	62.0	A
USGS	08170000	1956-09-30	61.0	A
USGS	08170000	1956-10-01	60.0	A
USGS	08170000	1956-10-02	60.0	A
USGS	08170000	1956-10-03	59.0	A
USGS	08170000	1956-10-04	59.0	A
USGS	08170000	1956-10-05	60.0	A
USGS	08170000	1956-10-06	60.0	A
USGS	08170000	1956-10-07	64.0	A
USGS	08170000	1956-10-08	68.0	A
USGS	08170000	1956-10-09	64.0	A
USGS	08170000	1956-10-10	65.0	A
USGS	08170000	1956-10-11	67.0	A
USGS	08170000	1956-10-12	65.0	A
USGS	08170000	1956-10-13	64.0	A
USGS	08170000	1956-10-14	64.0	A
USGS	08170000	1956-10-15	62.0	A
USGS	08170000	1956-10-16	64.0	A
USGS	08170000	1956-10-17	59.0	A
USGS	08170000	1956-10-18	62.0	A
USGS	08170000	1956-10-19	63.0	A
USGS	08170000	1956-10-20	64.0	A
USGS	08170000	1956-10-21	65.0	A
USGS	08170000	1956-10-22	66.0	A
USGS	08170000	1956-10-23	68.0	A
USGS	08170000	1956-10-24	69.0	A
USGS	08170000	1956-10-25	69.0	A
USGS	08170000	1956-10-26	69.0	A
USGS	08170000	1956-10-27	69.0	A
USGS	08170000	1956-10-28	69.0	A
USGS	08170000	1956-10-29	69.0	A
USGS	08170000	1956-10-30	69.0	A
USGS	08170000	1956-10-31	67.0	A
USGS	08170000	1956-11-01	66.0	A
USGS	08170000	1956-11-02	68.0	A
USGS	08170000	1956-11-03	69.0	A
USGS	08170000	1956-11-04	69.0	A
USGS	08170000	1956-11-05	72.0	A
USGS	08170000	1956-11-06	72.0	A
USGS	08170000	1956-11-07	72.0	A
USGS	08170000	1956-11-08	72.0	A
USGS	08170000	1956-11-09	72.0	A
USGS	08170000	1956-11-10	72.0	A
USGS	08170000	1956-11-11	74.0	A
USGS	08170000	1956-11-12	74.0	A
USGS	08170000	1956-11-13	74.0	A
USGS	08170000	1956-11-14	72.0	A
USGS	08170000	1956-11-15	74.0	A
USGS	08170000	1956-11-16	72.0	A
USGS	08170000	1956-11-17	72.0	A
USGS	08170000	1956-11-18	72.0	A
USGS	08170000	1956-11-19	72.0	A
USGS	08170000	1956-11-20	72.0	A
USGS	08170000	1956-11-21	69.0	A
USGS	08170000	1956-11-22	66.0	A
USGS	08170000	1956-11-23	68.0	A
USGS	08170000	1956-11-24	68.0	A
USGS	08170000	1956-11-25	69.0	A
USGS	08170000	1956-11-26	69.0	A
USGS	08170000	1956-11-27	69.0	A
USGS	08170000	1956-11-28	68.0	A
USGS	08170000	1956-11-29	65.0	A
USGS	08170000	1956-11-30	65.0	A
USGS	08170000	1956-12-01	64.0	A
USGS	08170000	1956-12-02	66.0	A
USGS	08170000	1956-12-03	65.0	A
USGS	08170000	1956-12-04	64.0	A
USGS	08170000	1956-12-05	65.0	A
USGS	08170000	1956-12-06	60.0	A
USGS	08170000	1956-12-07	60.0	A
USGS	08170000	1956-12-08	65.0	A
USGS	08170000	1956-12-09	65.0	A
USGS	08170000	1956-12-10	65.0	A
USGS	08170000	1956-12-11	65.0	A
USGS	08170000	1956-12-12	65.0	A
USGS	08170000	1956-12-13	65.0	A
USGS	08170000	1956-12-14	65.0	A
USGS	08170000	1956-12-15	65.0	A
USGS	08170000	1956-12-16	65.0	A
USGS	08170000	1956-12-17	70.0	A
USGS	08170000	1956-12-18	75.0	A
USGS	08170000	1956-12-19	80.0	A
USGS	08170000	1956-12-20	82.0	A
USGS	08170000	1956-12-21	82.0	A
USGS	08170000	1956-12-22	82.0	A
USGS	08170000	1956-12-23	82.0	A
USGS	08170000	1956-12-24	82.0	A
USGS	08170000	1956-12-25	82.0	A
USGS	08170000	1956-12-26	80.0	A
USGS	08170000	1956-12-27	80.0	A
USGS	08170000	1956-12-28	80.0	A
USGS	08170000	1956-12-29	82.0	A
USGS	08170000	1956-12-30	82.0	A
USGS	08170000	1956-12-31	82.0	A
USGS	08170000	1957-01-01	82.0	A
USGS	08170000	1957-01-02	80.0	A
USGS	08170000	1957-01-03	80.0	A
USGS	08170000	1957-01-04	80.0	A
USGS	08170000	1957-01-05	74.0	A
USGS	08170000	1957-01-06	77.0	A
USGS	08170000	1957-01-07	77.0	A
USGS	08170000	1957-01-08	74.0	A
USGS	08170000	1957-01-09	77.0	A
USGS	08170000	1957-01-10	74.0	A
USGS	08170000	1957-01-11	77.0	A
USGS	08170000	1957-01-12	77.0	A
USGS	08170000	1957-01-13	74.0	A
USGS	08170000	1957-01-14	72.0	A
USGS	08170000	1957-01-15	74.0	A
USGS	08170000	1957-01-16	74.0	A
USGS	08170000	1957-01-17	74.0	A
USGS	08170000	1957-01-18	74.0	A
USGS	08170000	1957-01-19	74.0	A
USGS	08170000	1957-01-20	77.0	A
USGS	08170000	1957-01-21	77.0	A
USGS	08170000	1957-01-22	74.0	A
USGS	08170000	1957-01-23	72.0	A
USGS	08170000	1957-01-24	69.0	A
USGS	08170000	1957-01-25	69.0	A
USGS	08170000	1957-01-26	69.0	A
USGS	08170000	1957-01-27	72.0	A
USGS	08170000	1957-01-28	72.0	A
USGS	08170000	1957-01-29	69.0	A
USGS	08170000	1957-01-30	69.0	A
USGS	08170000	1957-01-31	68.0	A
USGS	08170000	1957-02-01	72.0	A
USGS	08170000	1957-02-02	70.0	A
USGS	08170000	1957-02-03	70.0	A
USGS	08170000	1957-02-04	70.0	A
USGS	08170000	1957-02-05	70.0	A
USGS	08170000	1957-02-06	70.0	A
USGS	08170000	1957-02-07	70.0	A
USGS	08170000	1957-02-08	65.0	A
USGS	08170000	1957-02-09	65.0	A
USGS	08170000	1957-02-10	70.0	A
USGS	08170000	1957-02-11	70.0	A
USGS	08170000	1957-02-12	70.0	A
USGS	08170000	1957-02-13	70.0	A
USGS	08170000	1957-02-14	70.0	A
USGS	08170000	1957-02-15	70.0	A
USGS	08170000	1957-02-16	70.0	A
USGS	08170000	1957-02-17	70.0	A
USGS	08170000	1957-02-18	70.0	A
USGS	08170000	1957-02-19	70.0	A
USGS	08170000	1957-02-20	70.0	A
USGS	08170000	1957-02-21	70.0	A
USGS	08170000	1957-02-22	70.0	A
USGS	08170000	1957-02-23	75.0	A
USGS	08170000	1957-02-24	80.0	A
USGS	08170000	1957-02-25	85.0	A
USGS	08170000	1957-02-26	85.0	A
USGS	08170000	1957-02-27	85.0	A
USGS	08170000	1957-02-28	85.0	A
USGS	08170000	1957-03-01	85.0	A
USGS	08170000	1957-03-02	85.0	A
USGS	08170000	1957-03-03	85.0	A
USGS	08170000	1957-03-04	88.0	A
USGS	08170000	1957-03-05	82.0	A
USGS	08170000	1957-03-06	82.0	A
USGS	08170000	1957-03-07	85.0	A
USGS	08170000	1957-03-08	85.0	A
USGS	08170000	1957-03-09	85.0	A
USGS	08170000	1957-03-10	85.0	A
USGS	08170000	1957-03-11	88.0	A
USGS	08170000	1957-03-12	88.0	A
USGS	08170000	1957-03-13	85.0	A
USGS	08170000	1957-03-14	85.0	A
USGS	08170000	1957-03-15	85.0	A
USGS	08170000	1957-03-16	82.0	A
USGS	08170000	1957-03-17	85.0	A
USGS	08170000	1957-03-18	85.0	A
USGS	08170000	1957-03-19	85.0	A
USGS	08170000	1957-03-20	85.0	A
USGS	08170000	1957-03-21	100	A
USGS	08170000	1957-03-22	112	A
USGS	08170000	1957-03-23	112	A
USGS	08170000	1957-03-24	109	A
USGS	08170000	1957-03-25	109	A
USGS	08170000	1957-03-26	106	A
USGS	08170000	1957-03-27	106	A
USGS	08170000	1957-03-28	106	A
USGS	08170000	1957-03-29	109	A
USGS	08170000	1957-03-30	109	A
USGS	08170000	1957-03-31	109	A
USGS	08170000	1957-04-01	115	A
USGS	08170000	1957-04-02	112	A
USGS	08170000	1957-04-03	112	A
USGS	08170000	1957-04-04	112	A
USGS	08170000	1957-04-05	106	A
USGS	08170000	1957-04-06	109	A
USGS	08170000	1957-04-07	109	A
USGS	08170000	1957-04-08	106	A
USGS	08170000	1957-04-09	106	A
USGS	08170000	1957-04-10	106	A
USGS	08170000	1957-04-11	103	A
USGS	08170000	1957-04-12	106	A
USGS	08170000	1957-04-13	106	A
USGS	08170000	1957-04-14	109	A
USGS	08170000	1957-04-15	109	A
USGS	08170000	1957-04-16	109	A
USGS	08170000	1957-04-17	103	A
USGS	08170000	1957-04-18	106	A
USGS	08170000	1957-04-19	112	A
USGS	08170000	1957-04-20	115	A
USGS	08170000	1957-04-21	118	A
USGS	08170000	1957-04-22	128	A
USGS	08170000	1957-04-23	142	A
USGS	08170000	1957-04-24	146	A
USGS	08170000	1957-04-25	153	A
USGS	08170000	1957-04-26	185	A
USGS	08170000	1957-04-27	231	A
USGS	08170000	1957-04-28	240	A
USGS	08170000	1957-04-29	240	A
USGS	08170000	1957-04-30	240	A
USGS	08170000	1957-05-01	240	A
USGS	08170000	1957-05-02	240	A
USGS	08170000	1957-05-03	222	A
USGS	08170000	1957-05-04	222	A
USGS	08170000	1957-05-05	218	A
USGS	08170000	1957-05-06	218	A
USGS	08170000	1957-05-07	213	A
USGS	08170000	1957-05-08	213	A
USGS	08170000	1957-05-09	213	A
USGS	08170000	1957-05-10	209	A
USGS	08170000	1957-05-11	209	A
USGS	08170000	1957-05-12	205	A
USGS	08170000	1957-05-13	201	A
USGS	08170000	1957-05-14	197	A
USGS	08170000	1957-05-15	197	A
USGS	08170000	1957-05-16	189	A
USGS	08170000	1957-05-17	189	A
USGS	08170000	1957-05-18	193	A
USGS	08170000	1957-05-19	197	A
USGS	08170000	1957-05-20	189	A
USGS	08170000	1957-05-21	189	A
USGS	08170000	1957-05-22	189	A
USGS	08170000	1957-05-23	185	A
USGS	08170000	1957-05-24	181	A
USGS	08170000	1957-05-25	181	A
USGS	08170000	1957-05-26	181	A
USGS	08170000	1957-05-27	181	A
USGS	08170000	1957-05-28	181	A
USGS	08170000	1957-05-29	193	A
USGS	08170000	1957-05-30	189	A
USGS	08170000	1957-05-31	189	A
USGS	08170000	1957-06-01	197	A
USGS	08170000	1957-06-02	201	A
USGS	08170000	1957-06-03	209	A
USGS	08170000	1957-06-04	209	A
USGS	08170000	1957-06-05	209	A
USGS	08170000	1957-06-06	209	A
USGS	08170000	1957-06-07	205	A
USGS	08170000	1957-06-08	205	A
USGS	08170000	1957-06-09	205	A
USGS	08170000	1957-06-10	205	A
USGS	08170000	1957-06-11	201	A
USGS	08170000	1957-06-12	205	A
USGS	08170000	1957-06-13	205	A
USGS	08170000	1957-06-14	197	A
USGS	08170000	1957-06-15	193	A
USGS	08170000	1957-06-16	193	A
USGS	08170000	1957-06-17	193	A
USGS	08170000	1957-06-18	189	A
USGS	08170000	1957-06-19	185	A
USGS	08170000	1957-06-20	185	A
USGS	08170000	1957-06-21	189	A
USGS	08170000	1957-06-22	185	A
USGS	08170000	1957-06-23	185	A
USGS	08170000	1957-06-24	185	A
USGS	08170000	1957-06-25	177	A
USGS	08170000	1957-06-26	177	A
USGS	08170000	1957-06-27	177	A
USGS	08170000	1957-06-28	173	A
USGS	08170000	1957-06-29	169	A
USGS	08170000	1957-06-30	173	A
USGS	08170000	1957-07-01	169	A
USGS	08170000	1957-07-02	169	A
USGS	08170000	1957-07-03	169	A
USGS	08170000	1957-07-04	169	A
USGS	08170000	1957-07-05	165	A
USGS	08170000	1957-07-06	161	A
USGS	08170000	1957-07-07	161	A
USGS	08170000	1957-07-08	161	A
USGS	08170000	1957-07-09	161	A
USGS	08170000	1957-07-10	157	A
USGS	08170000	1957-07-11	161	A
USGS	08170000	1957-07-12	157	A
USGS	08170000	1957-07-13	153	A
USGS	08170000	1957-07-14	153	A
USGS	08170000	1957-07-15	157	A
USGS	08170000	1957-07-16	153	A
USGS	08170000	1957-07-17	146	A
USGS	08170000	1957-07-18	146	A
USGS	08170000	1957-07-19	146	A
USGS	08170000	1957-07-20	146	A
USGS	08170000	1957-07-21	146	A
USGS	08170000	1957-07-22	149	A
USGS	08170000	1957-07-23	153	A
USGS	08170000	1957-07-24	146	A
USGS	08170000	1957-07-25	142	A
USGS	08170000	1957-07-26	149	A
USGS	08170000	1957-07-27	149	A
USGS	08170000	1957-07-28	149	A
USGS	08170000	1957-07-29	149	A
USGS	08170000	1957-07-30	149	A
USGS	08170000	1957-07-31	146	A
USGS	08170000	1957-08-01	142	A
USGS	08170000	1957-08-02	142	A
USGS	08170000	1957-08-03	142	A
USGS	08170000	1957-08-04	142	A
USGS	08170000	1957-08-05	142	A
USGS	08170000	1957-08-06	142	A
USGS	08170000	1957-08-07	142	A
USGS	08170000	1957-08-08	138	A
USGS	08170000	1957-08-09	138	A
USGS	08170000	1957-08-10	138	A
USGS	08170000	1957-08-11	135	A
USGS	08170000	1957-08-12	135	A
USGS	08170000	1957-08-13	135	A
USGS	08170000	1957-08-14	138	A
USGS	08170000	1957-08-15	138	A
USGS	08170000	1957-08-16	135	A
USGS	08170000	1957-08-17	135	A
USGS	08170000	1957-08-18	135	A
USGS	08170000	1957-08-19	138	A
USGS	08170000	1957-08-20	138	A
USGS	08170000	1957-08-21	138	A
USGS	08170000	1957-08-22	132	A
USGS	08170000	1957-08-23	135	A
USGS	08170000	1957-08-24	135	A
USGS	08170000	1957-08-25	135	A
USGS	08170000	1957-08-26	132	A
USGS	08170000	1957-08-27	128	A
USGS	08170000	1957-08-28	124	A
USGS	08170000	1957-08-29	124	A
USGS	08170000	1957-08-30	124	A
USGS	08170000	1957-08-31	128	A
USGS	08170000	1957-09-01	128	A
USGS	08170000	1957-09-02	128	A
USGS	08170000	1957-09-03	132	A
USGS	08170000	1957-09-04	128	A
USGS	08170000	1957-09-05	128	A
USGS	08170000	1957-09-06	124	A
USGS	08170000	1957-09-07	128	A
USGS	08170000	1957-09-08	128	A
USGS	08170000	1957-09-09	128	A
USGS	08170000	1957-09-10	128	A
USGS	08170000	1957-09-11	128	A
USGS	08170000	1957-09-12	128	A
USGS	08170000	1957-09-13	128	A
USGS	08170000	1957-09-14	121	A
USGS	08170000	1957-09-15	124	A
USGS	08170000	1957-09-16	124	A
USGS	08170000	1957-09-17	124	A
USGS	08170000	1957-09-18	121	A
USGS	08170000	1957-09-19	124	A
USGS	08170000	1957-09-20	124	A
USGS	08170000	1957-09-21	121	A
USGS	08170000	1957-09-22	121	A
USGS	08170000	1957-09-23	138	A
USGS	08170000	1957-09-24	142	A
USGS	08170000	1957-09-25	149	A
USGS	08170000	1957-09-26	165	A
USGS	08170000	1957-09-27	161	A
USGS	08170000	1957-09-28	169	A
USGS	08170000	1957-09-29	165	A
USGS	08170000	1957-09-30	165	A
USGS	08170000	1957-10-01	180	A
USGS	08170000	1957-10-02	180	A
USGS	08170000	1957-10-03	175	A
USGS	08170000	1957-10-04	180	A
USGS	08170000	1957-10-05	180	A
USGS	08170000	1957-10-06	180	A
USGS	08170000	1957-10-07	184	A
USGS	08170000	1957-10-08	184	A
USGS	08170000	1957-10-09	180	A
USGS	08170000	1957-10-10	180	A
USGS	08170000	1957-10-11	180	A
USGS	08170000	1957-10-12	175	A
USGS	08170000	1957-10-13	180	A
USGS	08170000	1957-10-14	180	A
USGS	08170000	1957-10-15	184	A
USGS	08170000	1957-10-16	184	A
USGS	08170000	1957-10-17	188	A
USGS	08170000	1957-10-18	188	A
USGS	08170000	1957-10-19	193	A
USGS	08170000	1957-10-20	193	A
USGS	08170000	1957-10-21	198	A
USGS	08170000	1957-10-22	222	A
USGS	08170000	1957-10-23	242	A
USGS	08170000	1957-10-24	248	A
USGS	08170000	1957-10-25	242	A
USGS	08170000	1957-10-26	232	A
USGS	08170000	1957-10-27	232	A
USGS	08170000	1957-10-28	232	A
USGS	08170000	1957-10-29	232	A
USGS	08170000	1957-10-30	227	A
USGS	08170000	1957-10-31	222	A
USGS	08170000	1957-11-01	222	A
USGS	08170000	1957-11-02	222	A
USGS	08170000	1957-11-03	222	A
USGS	08170000	1957-11-04	222	A
USGS	08170000	1957-11-05	222	A
USGS	08170000	1957-11-06	222	A
USGS	08170000	1957-11-07	222	A
USGS	08170000	1957-11-08	222	A
USGS	08170000	1957-11-09	222	A
USGS	08170000	1957-11-10	222	A
USGS	08170000	1957-11-11	222	A
USGS	08170000	1957-11-12	227	A
USGS	08170000	1957-11-13	222	A
USGS	08170000	1957-11-14	222	A
USGS	08170000	1957-11-15	222	A
USGS	08170000	1957-11-16	217	A
USGS	08170000	1957-11-17	217	A
USGS	08170000	1957-11-18	217	A
USGS	08170000	1957-11-19	217	A
USGS	08170000	1957-11-20	217	A
USGS	08170000	1957-11-21	217	A
USGS	08170000	1957-11-22	217	A
USGS	08170000	1957-11-23	217	A
USGS	08170000	1957-11-24	222	A
USGS	08170000	1957-11-25	222	A
USGS	08170000	1957-11-26	227	A
USGS	08170000	1957-11-27	227	A
USGS	08170000	1957-11-28	227	A
USGS	08170000	1957-11-29	227	A
USGS	08170000	1957-11-30	227	A
USGS	08170000	1957-12-01	227	A
USGS	08170000	1957-12-02	227	A
USGS	08170000	1957-12-03	227	A
USGS	08170000	1957-12-04	222	A
USGS	08170000	1957-12-05	222	A
USGS	08170000	1957-12-06	222	A
USGS	08170000	1957-12-07	222	A
USGS	08170000	1957-12-08	217	A
USGS	08170000	1957-12-09	217	A
USGS	08170000	1957-12-10	217	A
USGS	08170000	1957-12-11	217	A
USGS	08170000	1957-12-12	217	A
USGS	08170000	1957-12-13	217	A
USGS	08170000	1957-12-14	212	A
USGS	08170000	1957-12-15	212	A
USGS	08170000	1957-12-16	212	A
USGS	08170000	1957-12-17	207	A
USGS	08170000	1957-12-18	212	A
USGS	08170000	1957-12-19	202	A
USGS	08170000	1957-12-20	207	A
USGS	08170000	1957-12-21	207	A
USGS	08170000	1957-12-22	207	A
USGS	08170000	1957-12-23	198	A
USGS	08170000	1957-12-24	202	A
USGS	08170000	1957-12-25	202	A
USGS	08170000	1957-12-26	202	A
USGS	08170000	1957-12-27	202	A
USGS	08170000	1957-12-28	198	A
USGS	08170000	1957-12-29	193	A
USGS	08170000	1957-12-30	198	A
USGS	08170000	1957-12-31	198	A
USGS	08170000	1958-01-01	198	A
USGS	08170000	1958-01-02	193	A
USGS	08170000	1958-01-03	193	A
USGS	08170000	1958-01-04	198	A
USGS	08170000	1958-01-05	198	A
USGS	08170000	1958-01-06	198	A
USGS	08170000	1958-01-07	193	A
USGS	08170000	1958-01-08	188	A
USGS	08170000	1958-01-09	188	A
USGS	08170000	1958-01-10	188	A
USGS	08170000	1958-01-11	193	A
USGS	08170000	1958-01-12	198	A
USGS	08170000	1958-01-13	202	A
USGS	08170000	1958-01-14	200	A
USGS	08170000	1958-01-15	200	A
USGS	08170000	1958-01-16	200	A
USGS	08170000	1958-01-17	200	A
USGS	08170000	1958-01-18	200	A
USGS	08170000	1958-01-19	200	A
USGS	08170000	1958-01-20	200	A
USGS	08170000	1958-01-21	200	A
USGS	08170000	1958-01-22	200	A
USGS	08170000	1958-01-23	200	A
USGS	08170000	1958-01-24	200	A
USGS	08170000	1958-01-25	200	A
USGS	08170000	1958-01-26	200	A
USGS	08170000	1958-01-27	200	A
USGS	08170000	1958-01-28	200	A
USGS	08170000	1958-01-29	200	A
USGS	08170000	1958-01-30	200	A
USGS	08170000	1958-01-31	200	A
USGS	08170000	1958-02-01	200	A
USGS	08170000	1958-02-02	200	A
USGS	08170000	1958-02-03	200	A
USGS	08170000	1958-02-04	200	A
USGS	08170000	1958-02-05	200	A
USGS	08170000	1958-02-06	200	A
USGS	08170000	1958-02-07	200	A
USGS	08170000	1958-02-08	200	A
USGS	08170000	1958-02-09	200	A
USGS	08170000	1958-02-10	200	A
USGS	08170000	1958-02-11	200	A
USGS	08170000	1958-02-12	200	A
USGS	08170000	1958-02-13	200	A
USGS	08170000	1958-02-14	200	A
USGS	08170000	1958-02-15	200	A
USGS	08170000	1958-02-16	200	A
USGS	08170000	1958-02-17	200	A
USGS	08170000	1958-02-18	200	A
USGS	08170000	1958-02-19	200	A
USGS	08170000	1958-02-20	200	A
USGS	08170000	1958-02-21	200	A
USGS	08170000	1958-02-22	230	A
USGS	08170000	1958-02-23	260	A
USGS	08170000	1958-02-24	290	A
USGS	08170000	1958-02-25	290	A
USGS	08170000	1958-02-26	280	A
USGS	08170000	1958-02-27	280	A
USGS	08170000	1958-02-28	280	A
USGS	08170000	1958-03-01	280	A
USGS	08170000	1958-03-02	280	A
USGS	08170000	1958-03-03	280	A
USGS	08170000	1958-03-04	275	A
USGS	08170000	1958-03-05	275	A
USGS	08170000	1958-03-06	275	A
USGS	08170000	1958-03-07	270	A
USGS	08170000	1958-03-08	270	A
USGS	08170000	1958-03-09	264	A
USGS	08170000	1958-03-10	264	A
USGS	08170000	1958-03-11	264	A
USGS	08170000	1958-03-12	264	A
USGS	08170000	1958-03-13	258	A
USGS	08170000	1958-03-14	258	A
USGS	08170000	1958-03-15	258	A
USGS	08170000	1958-03-16	258	A
USGS	08170000	1958-03-17	258	A
USGS	08170000	1958-03-18	258	A
USGS	08170000	1958-03-19	253	A
USGS	08170000	1958-03-20	253	A
USGS	08170000	1958-03-21	253	A
USGS	08170000	1958-03-22	253	A
USGS	08170000	1958-03-23	253	A
USGS	08170000	1958-03-24	253	A
USGS	08170000	1958-03-25	253	A
USGS	08170000	1958-03-26	248	A
USGS	08170000	1958-03-27	248	A
USGS	08170000	1958-03-28	245	A
USGS	08170000	1958-03-29	245	A
USGS	08170000	1958-03-30	245	A
USGS	08170000	1958-03-31	245	A
USGS	08170000	1958-04-01	240	A
USGS	08170000	1958-04-02	240	A
USGS	08170000	1958-04-03	240	A
USGS	08170000	1958-04-04	240	A
USGS	08170000	1958-04-05	240	A
USGS	08170000	1958-04-06	240	A
USGS	08170000	1958-04-07	240	A
USGS	08170000	1958-04-08	235	A
USGS	08170000	1958-04-09	235	A
USGS	08170000	1958-04-10	235	A
USGS	08170000	1958-04-11	235	A
USGS	08170000	1958-04-12	235	A
USGS	08170000	1958-04-13	235	A
USGS	08170000	1958-04-14	235	A
USGS	08170000	1958-04-15	240	A
USGS	08170000	1958-04-16	240	A
USGS	08170000	1958-04-17	240	A
USGS	08170000	1958-04-18	240	A
USGS	08170000	1958-04-19	237	A
USGS	08170000	1958-04-20	237	A
USGS	08170000	1958-04-21	232	A
USGS	08170000	1958-04-22	232	A
USGS	08170000	1958-04-23	232	A
USGS	08170000	1958-04-24	232	A
USGS	08170000	1958-04-25	227	A
USGS	08170000	1958-04-26	227	A
USGS	08170000	1958-04-27	227	A
USGS	08170000	1958-04-28	227	A
